created_at,observed_on_string,taxon.name,taxon.rank,taxon.preferred_common_name,uri,location,geoprivacy,positional_accuracy_meters,user.login,park,parkName,row_id
2015-05-16T14:18:05-10:00,2015-05-16,Zingiber officinale,species,Ginger,http://www.inaturalist.org/observations/1499348,"19.421592,-155.253038",NA,NA,kgallo,Hawaii Volcanoes National Park,HAVO,172
2015-05-16T14:18:04-10:00,2015-05-16,Rubus armeniacus,species,Armenian Blackberry,http://www.inaturalist.org/observations/1499345,"19.421592,-155.253038",NA,NA,kgallo,Hawaii Volcanoes National Park,HAVO,175
2015-05-16T13:21:12-10:00,Sat May 16 2015 12:50:08 GMT-1000 (HST),Rubus pensilvanicus,species,Pennsylvania Blackberry,http://www.inaturalist.org/observations/1498997,"19.438337,-155.302964",NA,5,lindapratt,Hawaii Volcanoes National Park,HAVO,190
2015-05-16T13:21:08-10:00,Sat May 16 2015 12:08:02 GMT-1000 (HST),Microlepia setosa setosa,variety,palapalai,http://www.inaturalist.org/observations/1498985,"19.442677,-155.302802",NA,10,lindapratt,Hawaii Volcanoes National Park,HAVO,204
2015-05-16T13:21:02-10:00,Sat May 16 2015 11:29:35 GMT-1000 (HST),Microlepia setosa setosa,variety,palapalai,http://www.inaturalist.org/observations/1498962,"19.440742,-155.301505",NA,50,lindapratt,Hawaii Volcanoes National Park,HAVO,216
2015-05-16T13:20:59-10:00,Sat May 16 2015 11:18:54 GMT-1000 (HST),Mentha spicata spicata,subspecies,Spear Mint,http://www.inaturalist.org/observations/1498955,"19.439962,-155.302318",NA,5,lindapratt,Hawaii Volcanoes National Park,HAVO,221
2015-05-16T10:22:26-10:00,Fri May 15 2015 15:46:00 GMT-1000 (HST),Spermacoce prostrata,species,Prostrate False Buttonweed,http://www.inaturalist.org/observations/1497386,"19.401976,-155.265619",NA,10,lperry,Hawaii Volcanoes National Park,HAVO,374
2015-05-15T22:04:20-06:00,2015-05-15 5:14:25 PM HST,Sporobolus indicus,species,smut grass,http://www.inaturalist.org/observations/1494506,"19.4317663,-155.2692219",NA,2718,rmssn,Hawaii Volcanoes National Park,HAVO,451
2015-05-15T17:42:37-10:00,Fri May 15 2015 15:35:29 GMT-1000 (HST),Rubus pensilvanicus,species,Pennsylvania Blackberry,http://www.inaturalist.org/observations/1494388,"19.444053,-155.331803",NA,5,mwasser,Hawaii Volcanoes National Park,HAVO,465
2015-05-15T17:19:12-10:00,Fri May 15 2015 17:08:38 GMT-1000 (HST),Cyperus polystachyos polystachyos,variety,Manyspike Flatsedge,http://www.inaturalist.org/observations/1494151,"19.429421,-155.257402",NA,5,joshuarv,Hawaii Volcanoes National Park,HAVO,527
2015-05-15T17:19:09-10:00,Fri May 15 2015 16:46:26 GMT-1000 (HST),Commelina diffusa diffusa,subspecies,Common Climbing Dayflower,http://www.inaturalist.org/observations/1494124,"19.429425,-155.257198",NA,65,joshuarv,Hawaii Volcanoes National Park,HAVO,539
2015-05-15T17:19:05-10:00,Fri May 15 2015 16:42:30 GMT-1000 (HST),Chamaecrista nictitans patellaria,subspecies,NA,http://www.inaturalist.org/observations/1494121,"19.429354,-155.257066",NA,134,joshuarv,Hawaii Volcanoes National Park,HAVO,554
2015-05-15T21:02:37-06:00,2015-05-15 5:01:56 PM HST,Rubus pensilvanicus,species,Pennsylvania Blackberry,http://www.inaturalist.org/observations/1494078,"19.4317684,-155.2674323",NA,2912,rmssn,Hawaii Volcanoes National Park,HAVO,569
2015-05-15T21:02:26-06:00,2015-05-15 4:46:30 PM HST,Polygala,genus,Milkworts,http://www.inaturalist.org/observations/1494068,"19.4317684,-155.2674323",NA,2912,rmssn,Hawaii Volcanoes National Park,HAVO,575
2015-05-15T20:10:58-06:00,2015-05-15 3:47:42 PM HST,Scaevola gaudichaudiana,species,naupaka kuahiwi,http://www.inaturalist.org/observations/1493849,"19.4258852,-155.2522617",NA,2762,rmssn,Hawaii Volcanoes National Park,HAVO,614
2015-05-15T13:51:30-10:00,Fri May 15 2015 13:51:23 GMT-1000 (HST),Crinum × amabile,hybrid,Giant Spider Lily,http://www.inaturalist.org/observations/1493190,"19.414787,-155.238453",NA,5,liamesteban,Hawaii Volcanoes National Park,HAVO,697
2013-08-16T07:57:58-06:00,5/1/2012,Bougainvillea,genus,bougainvilleas,http://www.inaturalist.org/observations/366864,"21.189774,-156.981926",NA,274,forester93,Kalaupapa National Historical Park,KALA,1112
2013-08-16T07:49:57-06:00,5/1/2012,Plumeria,genus,Frangipani Trees,http://www.inaturalist.org/observations/366861,"21.189765,-156.981353",NA,247,forester93,Kalaupapa National Historical Park,KALA,1114
2019-11-04T11:40:20-10:00,Sun Nov 03 2019 13:02:48 GMT-1000 (HST),Macroptilium atropurpureum,species,Purple Bush-Bean,https://www.inaturalist.org/observations/35302146,"20.66207167,-156.04451117",NA,14,lisa1168,Haleakala National Park,HALE,1236
2019-11-03T20:38:10-08:00,Fri Nov 01 2019 13:43:44 GMT-0700 (PDT),Sporobolus fertilis,species,Bloomsbury Grass,https://www.inaturalist.org/observations/35273157,"20.67328333,-156.04824717",NA,10,brentjohnson,Haleakala National Park,HALE,1238
2019-10-28T07:58:21-10:00,2019/10/21 4:37 PM PDT,Matricaria discoidea,species,pineapple-weed,https://www.inaturalist.org/observations/35015562,"20.7102203,-156.2527309",NA,7,sea-kangaroo,Haleakala National Park,HALE,1320
2019-07-14T20:46:01-04:00,2019-07-14 1:54:14 PM HST,Epilobium ciliatum,species,fringed willowherb,https://www.inaturalist.org/observations/28837539,"20.75599878,-156.21973824",NA,3,rhexia,Haleakala National Park,HALE,1393
2019-06-13T00:06:55-07:00,Fri Jun 07 2019 13:53:28 GMT-0700 (PDT),Allamanda cathartica,species,Golden Trumpet,https://www.inaturalist.org/observations/26905492,"20.6700833333,-156.0535888333",NA,5,teachmay,Haleakala National Park,HALE,1445
2018-12-05T12:36:00-10:00,Wed Dec 05 2018 12:17:29 GMT-1000 (HST),Macroptilium atropurpureum,species,Purple Bush-Bean,https://www.inaturalist.org/observations/18851075,"20.6621852936,-156.0444515852",NA,5,nationalparker,Haleakala National Park,HALE,1595
2018-07-14T13:57:45-10:00,2018/07/11 10:11 AM HST,Jacobaea maritima,species,Dusty miller,https://www.inaturalist.org/observations/14365985,"20.7134762529,-156.250103102",NA,79,lsyama,Haleakala National Park,HALE,1734
2018-07-05T14:36:01-07:00,2018/07/01 7:38 AM PDT,Ficus benghalensis,species,Indian banyan,https://www.inaturalist.org/observations/14085564,"20.6620777778,-156.0435777778",NA,10,damontighe,Haleakala National Park,HALE,1784
2018-07-05T12:10:29-07:00,2018/06/30 4:33 PM PDT,Ficus benghalensis,species,Indian banyan,https://www.inaturalist.org/observations/14080951,"20.6659527778,-156.0511638889",NA,5,damontighe,Haleakala National Park,HALE,1789
2016-04-18T12:14:55-10:00,Mon Apr 18 2016 12:14:51 GMT-1000 (HST),Thuja plicata,species,western redcedar,http://www.inaturalist.org/observations/2969137,"20.7676584777,-156.2374009536",NA,338,vils_bioblitz_kalama,Haleakala National Park,HALE,2077
2016-02-27T23:02:51-08:00,2016-02-19 15:15:34,Macroptilium atropurpureum,species,Purple Bush-Bean,http://www.inaturalist.org/observations/2723974,"20.6620647222,-156.0447",NA,NA,glmory,Haleakala National Park,HALE,2103
2016-02-27T22:49:18-08:00,2016-02-19 13:51:07,Oplismenus compositus,species,Awned Panick Grass,http://www.inaturalist.org/observations/2723923,"20.662375,-156.04429",NA,NA,glmory,Haleakala National Park,HALE,2117
2019-12-21T07:53:27-10:00,2019/10/11 9:29 AM PDT,Pteris cretica cretica,subspecies,NA,https://www.inaturalist.org/observations/36828289,"19.4399371202,-155.3045337802",NA,224,sea-kangaroo,Hawaii Volcanoes National Park,HAVO,2198
2019-12-18T20:21:55-08:00,2014/09/08,Cyperus polystachyos polystachyos,variety,Manyspike Flatsedge,https://www.inaturalist.org/observations/36769340,"19.2954603,-155.3071059",NA,2047,dgrimmphd,Hawaii Volcanoes National Park,HAVO,2233
2019-11-28T20:18:26-10:00,2019/10/12 11:13 AM HST,Euphorbia ophthalmica,species,Florida Hammock Sandmat,https://www.inaturalist.org/observations/36180931,"19.3989425,-155.2533974",NA,7,sea-kangaroo,Hawaii Volcanoes National Park,HAVO,2301
2019-11-28T11:12:04-10:00,Thu Nov 28 2019 11:00:29 GMT-1000 (HST),Spermacoce prostrata,species,Prostrate False Buttonweed,https://www.inaturalist.org/observations/36169492,"19.4008522687,-155.2654579714",NA,336,rosanise,Hawaii Volcanoes National Park,HAVO,2341
2019-11-07T12:07:58-10:00,2019/10/10 3:59 PM HST,Plantago asiatica,species,Asian plantain,https://www.inaturalist.org/observations/35424296,"19.4291309999,-155.2581063",NA,7,sea-kangaroo,Hawaii Volcanoes National Park,HAVO,2493
2019-11-01T23:57:58-07:00,2019-11-01 11:30:12 AM HST,Plantago asiatica,species,Asian plantain,https://www.inaturalist.org/observations/35189790,"19.4309997559,-155.259765625",NA,NA,benkeen,Hawaii Volcanoes National Park,HAVO,2564
2019-10-31T18:17:39-10:00,Thu Oct 31 2019 18:16:47 GMT-1000 (HST),Gamochaeta pensylvanica,species,Pennsylvania Cudweed,https://www.inaturalist.org/observations/35154796,"19.4447874222,-155.3302428359",NA,42,rosanise,Hawaii Volcanoes National Park,HAVO,2574
2019-10-26T19:05:02-06:00,2019/10/24 2:51 PM HDT,Scaevola taccada sericea,subspecies,NA,https://www.inaturalist.org/observations/34940300,"19.2946182007,-155.0981140137",NA,488,floydted,Hawaii Volcanoes National Park,HAVO,2581
2019-10-09T02:25:47-10:00,Tue Oct 08 2019 08:08:57 GMT-1000 (HST),Microlepia setosa setosa,variety,palapalai,https://www.inaturalist.org/observations/34111567,"19.4427416667,-155.3031616667",NA,16,catchang,Hawaii Volcanoes National Park,HAVO,2662
2019-10-08T21:40:13-10:00,Tue Oct 08 2019 08:07:11 GMT-1000 (HST),Microlepia setosa setosa,variety,palapalai,https://www.inaturalist.org/observations/34105924,"19.44265,-155.302795",NA,32,catchang,Hawaii Volcanoes National Park,HAVO,2671
2019-09-09T12:40:04-10:00,Mon Sep 09 2019 12:38:18 GMT-1000 (HST),Anthurium andraeanum,species,painter's-palette,https://www.inaturalist.org/observations/32439211,"19.4309810735,-155.2728390602",NA,10,mickelthepickle,Hawaii Volcanoes National Park,HAVO,2822
2019-04-12T18:49:23-10:00,Thu Apr 11 2019 09:28:26 GMT-1000 (HST),Ochna,genus,NA,https://www.inaturalist.org/observations/22399753,"19.4310413925,-155.2677281804",NA,264,jwynkoop,Hawaii Volcanoes National Park,HAVO,3280
2019-04-03T17:26:05-10:00,Wed Apr 03 2019 16:03:52 GMT-1000 (HST),Microlepia setosa setosa,variety,palapalai,https://www.inaturalist.org/observations/21971586,"19.4427466667,-155.302995",NA,9,aspenann,Hawaii Volcanoes National Park,HAVO,3291
2019-04-02T20:59:55-07:00,Wed Mar 27 2019 18:46:19 GMT-0700 (PDT),Gomphrena,genus,NA,https://www.inaturalist.org/observations/21935888,"19.0975638333,-155.6875366667",NA,NA,ineni,Hawaii Volcanoes National Park,HAVO,3305
2019-04-01T09:35:58-07:00,Thu Mar 28 2019 14:00:40 GMT-0700 (PDT),Microlepia setosa setosa,variety,palapalai,https://www.inaturalist.org/observations/21876714,"19.4398783333,-155.3046716667",NA,NA,ineni,Hawaii Volcanoes National Park,HAVO,3314
2019-03-30T10:44:29-07:00,Tue Mar 26 2019 15:36:45 GMT-0700 (PDT),Linaria texana,species,Texas toadflax,https://www.inaturalist.org/observations/21786606,"19.42985,-155.2672333333",NA,NA,ineni,Hawaii Volcanoes National Park,HAVO,3351
2019-03-28T08:10:45-10:00,Wed Mar 27 2019 14:28:57 GMT-1000 (HST),Linaria texana,species,Texas toadflax,https://www.inaturalist.org/observations/21706563,"19.0997083333,-155.6888116667",NA,5,snwdrp,Hawaii Volcanoes National Park,HAVO,3361
2019-03-28T08:01:37-10:00,Wed Mar 27 2019 14:21:54 GMT-1000 (HST),Physalis angulata,species,cutleaf groundcherry,https://www.inaturalist.org/observations/21706298,"19.0975305,-155.6876366667",NA,10,snwdrp,Hawaii Volcanoes National Park,HAVO,3362
2019-02-11T21:10:34-06:00,2013/06/22 10:09 PM CDT,Microlepia setosa setosa,variety,palapalai,https://www.inaturalist.org/observations/20293911,"19.4412591672,-155.3048252283",NA,31,eric_keith,Hawaii Volcanoes National Park,HAVO,3472
2019-01-09T12:19:32-10:00,Wed Jan 09 2019 11:22:12 GMT-1000 (HST),Sapindus thurstonii,species,Mānele,https://www.inaturalist.org/observations/19539995,"19.4164833333,-155.313355",NA,10,csk,Hawaii Volcanoes National Park,HAVO,3621
2018-10-25T17:59:25-07:00,2018/10/24 3:27 AM PDT,Microlepia setosa setosa,variety,palapalai,https://www.inaturalist.org/observations/17841183,"19.4400771997,-155.3025711962",NA,15,basquebird,Hawaii Volcanoes National Park,HAVO,3709
2018-10-10T18:44:20-07:00,2018/10/03 2:45 PM PDT,Dubautia ciliolata × scabra,hybrid,NA,https://www.inaturalist.org/observations/17395417,"19.4046193136,-155.2604507614",NA,41,geographerdave,Hawaii Volcanoes National Park,HAVO,3760
2017-09-03T22:31:46-05:00,1996-09-05,Hibiscus × rosa-sinensis,hybrid,Tricolor Hibiscus,https://www.inaturalist.org/observations/7772867,"19.3024814153,-155.2172228514",NA,5436,jeheiple,Hawaii Volcanoes National Park,HAVO,4186
2017-07-08T09:57:12-10:00,Sat Jul 08 2017 09:56:11 GMT-1000 (HST),Cyperus polystachyos polystachyos,variety,Manyspike Flatsedge,https://www.inaturalist.org/observations/6970350,"19.4302801369,-155.2698251793",NA,5,heather_l_coad,Hawaii Volcanoes National Park,HAVO,4243
2017-03-08T17:49:16-10:00,Wed Mar 08 2017 08:24:47 GMT-1000 (HST),Microlepia setosa setosa,variety,palapalai,https://www.inaturalist.org/observations/5255154,"19.44275,-155.303345",NA,NA,joelle,Hawaii Volcanoes National Park,HAVO,4348
2016-09-11T17:18:50-02:30,2016-09-11 9:48:21 AM HST,Cornaceae,family,Dogwood family,http://inaturalist.ca/observations/4087442,"19.41713446,-155.24307169",NA,9,rileypollom,Hawaii Volcanoes National Park,HAVO,4468
2016-08-29T08:08:36-10:00,2016/08/27 8:06 AM -1000,Zingiber officinale,species,Ginger,http://www.inaturalist.org/observations/3988220,"19.4287416,-155.25836",NA,138,jamesdbuck,Hawaii Volcanoes National Park,HAVO,4503
2016-08-29T08:02:29-10:00,2016/08/27 8:01 AM -1000,Cocculus,genus,NA,http://www.inaturalist.org/observations/3988156,"19.4287416,-155.25836",NA,138,jamesdbuck,Hawaii Volcanoes National Park,HAVO,4508
2016-08-29T07:40:15-10:00,2016/08/27 7:39 AM -1000,Rubus bifrons,species,Himalayan Blackberry,http://www.inaturalist.org/observations/3988002,"19.4287416,-155.25836",NA,138,jamesdbuck,Hawaii Volcanoes National Park,HAVO,4527
2016-08-27T14:53:47-10:00,2016/08/27 2:52 PM -1000,Dodonaea viscosa viscosa,subspecies,Sticky Dodonea,http://www.inaturalist.org/observations/3977093,"19.4287416,-155.25836",NA,138,jamesdbuck,Hawaii Volcanoes National Park,HAVO,4557
2018-09-27T21:48:07-07:00,2018/09/12 5:31 PM PDT,Momordica charantia charantia,subspecies,NA,https://www.inaturalist.org/observations/16987123,"19.6764939248,-156.020626895",NA,NA,silversea_starsong,Kaloko-Honokohau National Historical Park,KAHO,4886
2018-05-23T23:23:11-07:00,2018-05-21 8:45:40 AM HST,Pteris vittata,species,Ladder brake,https://www.inaturalist.org/observations/12762860,"19.6783504486,-156.0214538574",NA,NA,mbarton,Kaloko-Honokohau National Historical Park,KAHO,4920
2018-02-20T08:20:04-08:00,2018/02/18 7:08 PM PST,Pteris vittata,species,Ladder brake,https://www.inaturalist.org/observations/9933321,"19.6768381395,-156.0206866264",NA,141,barry_thomson,Kaloko-Honokohau National Historical Park,KAHO,4985
2017-01-29T20:17:14-10:00,2017/01/29 5:38 PM HST,Pityrogramma austroamericana,species,gold fern,https://www.inaturalist.org/observations/5027105,"19.6787838393,-156.0220969319",NA,8,swells,Kaloko-Honokohau National Historical Park,KAHO,5020
2022-12-03T01:35:39-10:00,2022-09-24 14:51:09-10:00,Passiflora edulis flavicarpa,form,Yellow passionfruit,https://www.inaturalist.org/observations/143556674,"20.662655,-156.0416861667",NA,4,omid80,Haleakala National Park,HALE,5137
2022-11-12T18:18:22-10:00,2022-11-11 11:33:54,Cyperus meyenianus,species,Meyen's Flatsedge,https://www.inaturalist.org/observations/141855177,"20.6690751,-156.0528769",NA,NA,kalistabanshee,Haleakala National Park,HALE,5209
2022-11-03T23:35:22-10:00,2022/10/31 12:58 PM,Agrostis capillaris,species,colonial bent,https://www.inaturalist.org/observations/141052877,"20.7641269722,-156.2421129722",NA,NA,kevinfaccenda,Haleakala National Park,HALE,5280
2022-11-03T16:18:03-10:00,2022/10/26 4:59 PM,Agrostis capillaris,species,colonial bent,https://www.inaturalist.org/observations/141033855,"20.7683520846,-156.238219477",NA,80,kevinfaccenda,Haleakala National Park,HALE,5286
2022-11-03T14:46:04-10:00,2022/10/25 2:48 PM,Rytidosperma racemosum,species,Clustered Wallaby-grass,https://www.inaturalist.org/observations/141027778,"20.7546294444,-156.2141466667",NA,NA,kevinfaccenda,Haleakala National Park,HALE,5294
2022-11-03T13:22:12-10:00,2022/10/25 1:11 PM,Cerastium glomeratum,species,Sticky mouse-ear chickweed,https://www.inaturalist.org/observations/141022167,"20.7681891157,-156.2461438836",NA,42,kevinfaccenda,Haleakala National Park,HALE,5341
2022-11-03T13:22:10-10:00,2022/10/25 12:59 PM,Lepidium africanum,species,African Pepperwort,https://www.inaturalist.org/observations/141022160,"20.7679725626,-156.2455141009",NA,26,kevinfaccenda,Haleakala National Park,HALE,5344
2022-11-03T13:04:43-10:00,2022/10/25 11:01 AM,Agrostis capillaris,species,colonial bent,https://www.inaturalist.org/observations/141020838,"20.7149779722,-156.2498329722",NA,NA,kevinfaccenda,Haleakala National Park,HALE,5375
2022-11-03T12:51:23-10:00,2022/10/25 9:06 AM,Cymbalaria muralis,species,Ivy-leaved toadflax,https://www.inaturalist.org/observations/141020038,"20.768073,-156.2436769722",NA,NA,kevinfaccenda,Haleakala National Park,HALE,5404
2022-11-03T12:51:17-10:00,2022/10/25 8:23 AM,Agrostis capillaris,species,colonial bent,https://www.inaturalist.org/observations/141020015,"20.7679757437,-156.2424519449",NA,40,kevinfaccenda,Haleakala National Park,HALE,5421
2022-11-03T12:26:41-10:00,2022/10/24 6:04 PM,Erigeron sumatrensis,species,tropical horseweed,https://www.inaturalist.org/observations/141018388,"20.7677461629,-156.2411747944",NA,8,kevinfaccenda,Haleakala National Park,HALE,5425
2022-11-03T12:26:39-10:00,2022/10/24 6:00 PM,Agrostis capillaris,species,colonial bent,https://www.inaturalist.org/observations/141018383,"20.767769,-156.2411429722",NA,NA,kevinfaccenda,Haleakala National Park,HALE,5427
2022-11-01T15:10:19-10:00,2022/10/23 10:07 AM,Sporobolus fertilis,species,Bloomsbury Grass,https://www.inaturalist.org/observations/140834222,"20.6672159722,-156.041717",NA,NA,kevinfaccenda,Haleakala National Park,HALE,5442
2022-11-01T15:10:17-10:00,2022/10/23 10:05 AM,Digitaria henryi,species,Henry's crabgrass,https://www.inaturalist.org/observations/140834215,"20.6673359722,-156.0416639722",NA,NA,kevinfaccenda,Haleakala National Park,HALE,5447
2022-11-01T14:56:14-10:00,2022/10/23 9:18 AM,Clerodendrum macrostegium,species,NA,https://www.inaturalist.org/observations/140833204,"20.662312,-156.045071",NA,NA,kevinfaccenda,Haleakala National Park,HALE,5450
2022-11-01T14:56:13-10:00,2022/10/23 9:14 AM,Sporobolus fertilis,species,Bloomsbury Grass,https://www.inaturalist.org/observations/140833201,"20.6617263928,-156.0453978581",NA,73,kevinfaccenda,Haleakala National Park,HALE,5452
2022-11-01T14:56:11-10:00,2022/10/23 9:09 AM,Sporobolus fertilis,species,Bloomsbury Grass,https://www.inaturalist.org/observations/140833194,"20.6617263928,-156.0453978581",NA,73,kevinfaccenda,Haleakala National Park,HALE,5458
2022-11-01T14:56:08-10:00,2022/10/23 9:01 AM,Digitaria henryi,species,Henry's crabgrass,https://www.inaturalist.org/observations/140833182,"20.6617263928,-156.0453978581",NA,73,kevinfaccenda,Haleakala National Park,HALE,5466
2022-11-01T14:56:08-10:00,2022/10/23 9:00 AM,Paspalum notatum,species,Bahia grass,https://www.inaturalist.org/observations/140833181,"20.6617263928,-156.0453978581",NA,73,kevinfaccenda,Haleakala National Park,HALE,5467
2022-11-01T14:56:06-10:00,2022/10/23 9:00 AM,Eragrostis tenuifolia,species,Elastic Grass,https://www.inaturalist.org/observations/140833175,"20.6617263928,-156.0453978581",NA,73,kevinfaccenda,Haleakala National Park,HALE,5472
2022-11-01T14:56:05-10:00,2022/10/23 8:59 AM,Digitaria henryi,species,Henry's crabgrass,https://www.inaturalist.org/observations/140833171,"20.6617263928,-156.0453978581",NA,73,kevinfaccenda,Haleakala National Park,HALE,5476
2022-10-16T08:00:47-10:00,2022-07-09 18:41:31-10:00,Neoregelia,genus,NA,https://www.inaturalist.org/observations/139003227,"20.7593833333,-156.2466883333",NA,4,yoshinoya89,Haleakala National Park,HALE,5498
2022-09-19T18:43:19-10:00,2022-09-17 12:10:13-10:00,Epilobium ciliatum,species,fringed willowherb,https://www.inaturalist.org/observations/135752834,"20.7168387845,-156.1453841407",NA,4,susanfawcett,Haleakala National Park,HALE,5561
2022-08-04T09:18:11-10:00,2022-08-04 08:49:51-10:00,Strelitzia reginae,species,common bird-of-paradise flower,https://www.inaturalist.org/observations/129448349,"20.744355,-156.2284383333",NA,4,ahare,Haleakala National Park,HALE,5692
2022-06-22T06:06:56-10:00,2022-06-18 14:23:12-10:00,Heliconia psittacorum,species,Parrot's Beak,https://www.inaturalist.org/observations/122962951,"20.7098166667,-156.252595",NA,4,sweeneyplatt,Haleakala National Park,HALE,5860
2022-06-19T18:26:30-10:00,2022-06-19 16:13:07-08:00,Macroptilium atropurpureum,species,Purple Bush-Bean,https://www.inaturalist.org/observations/122604697,"20.6622116667,-156.0437971667",NA,NA,christophermayhew,Haleakala National Park,HALE,5868
2022-05-18T11:52:47-10:00,Wed May 18 2022 11:52:28 GMT -1000 (HST),Sophora tomentosa,species,Necklace pod,https://www.inaturalist.org/observations/117651678,"20.7694816589,-156.2426452637",NA,3,arnochou,Haleakala National Park,HALE,5981
2022-05-09T09:37:19-10:00,2022-05-06 17:43:57-10:00,Prunus cerasifera,species,Cherry-plum,https://www.inaturalist.org/observations/116321549,"20.7181242714,-156.1418717635",NA,4,coridxn,Haleakala National Park,HALE,5983
2022-05-06T09:45:01-10:00,2022-05-06 09:19:49-10:00,Gladiolus dalenii,species,Dragon's-head Lily,https://www.inaturalist.org/observations/115785459,"20.7692679438,-156.2427600362",NA,10,cmcourard,Haleakala National Park,HALE,6005
2022-03-22T08:39:06-10:00,Mon Mar 21 2022 16:58:31 GMT -1000 (HST),Banksia,genus,Banksias,https://www.inaturalist.org/observations/109241407,"20.7104721069,-156.2529602051",NA,NA,sdick,Haleakala National Park,HALE,6075
2022-03-14T14:45:36-10:00,2022-03-13 17:53:54,Costus comosus,species,red tower ginger,https://www.inaturalist.org/observations/108623949,"20.7149497997,-156.2497936",NA,NA,noor24,Haleakala National Park,HALE,6082
2021-09-15T09:23:12-10:00,2021-09-12 11:47:53,Cyperus meyenianus,species,Meyen's Flatsedge,https://www.inaturalist.org/observations/94958451,"20.66795,-156.0520694444",NA,NA,qwercus,Haleakala National Park,HALE,6382
2021-09-11T13:52:17-10:00,Sat Sep 11 2021 13:52:10 GMT -1000 (HST),Eucalyptus cinerea,species,Argyle apple,https://www.inaturalist.org/observations/94512549,"20.7642803192,-156.2418365479",NA,20,rthrbfshn,Haleakala National Park,HALE,6402
2021-07-17T16:03:21-10:00,Fri Jul 16 2021 11:00:44 GMT-1000 (HST),Cyperus meyenianus,species,Meyen's Flatsedge,https://www.inaturalist.org/observations/87492744,"20.6689616667,-156.0527945",NA,10,unnecessaryj,Haleakala National Park,HALE,6489
2021-07-05T11:38:35-10:00,Mon Jul 05 2021 08:17:07 GMT-1000 (HST),Leucospermum,genus,Pincushions,https://www.inaturalist.org/observations/85829865,"20.7368848965,-156.2340382321",NA,65,sharrow-sparrow,Haleakala National Park,HALE,6542
2021-07-04T08:10:10-07:00,Mon May 17 2021 13:44:46 GMT-0700 (PDT),Ficus prolixa,species,Pacific Banyan,https://www.inaturalist.org/observations/85625243,"20.6994270715,-156.1485748291",NA,4811,sophie09177,Haleakala National Park,HALE,6545
2021-07-02T07:26:48-10:00,2021-06-29 14:11:21,Selenicereus undatus,species,Night-blooming Cereus,https://www.inaturalist.org/observations/85359478,"20.719646334,-156.1597232893",NA,3272,toddkraemer,Haleakala National Park,HALE,6548
2021-06-19T22:04:14-10:00,Sat Jun 19 2021 15:36:07 GMT-1000 (HST),Crinum asiaticum,species,Tree Crinum,https://www.inaturalist.org/observations/83752877,"20.66507,-156.0491028333",NA,5,laura-boymom,Haleakala National Park,HALE,6557
2021-06-14T14:52:54-04:00,2019-01-30 08:13:41,Ficus benghalensis,species,Indian banyan,https://www.inaturalist.org/observations/83036156,"20.6624044733,-156.0422163829",NA,86,mike_sherman,Haleakala National Park,HALE,6574
2021-06-08T19:30:39-10:00,Sun Jun 06 2021 05:04:45 GMT-1000 (HST),Allamanda cathartica,species,Golden Trumpet,https://www.inaturalist.org/observations/82256309,"20.7151916667,-156.2498783333",NA,4,hilarystaples,Haleakala National Park,HALE,6582
2021-04-18T16:36:49-04:00,2014/11/25 4:53 PM EST,Passiflora edulis flavicarpa,form,Yellow passionfruit,https://www.inaturalist.org/observations/74427862,"20.6625033333,-156.0418933333",NA,NA,cos-,Haleakala National Park,HALE,6659
2021-04-01T20:09:29-10:00,Thu Apr 01 2021 08:44:46 GMT-1000 (HST),Eucalyptus deglupta,species,Rainbow Gum,https://www.inaturalist.org/observations/72665559,"20.7680916667,-156.2374583333",NA,14,cprice,Haleakala National Park,HALE,6678
2020-12-15T14:07:13-08:00,2020/11/25 1:39 AM PST,Calyptocarpus vialis,species,straggler daisy,https://www.inaturalist.org/observations/66629169,"20.6615332723,-156.0447353677",NA,8,michael_long,Haleakala National Park,HALE,6767
2020-09-01T01:43:09+00:00,NA,Ficus benghalensis,species,Indian banyan,https://www.inaturalist.org/observations/58208326,"20.668709281,-156.0526179895",NA,263,constancesp,Haleakala National Park,HALE,6852
2020-04-20T22:21:16-07:00,2019/08/21 12:58 PM PDT,Cyperus meyenianus,species,Meyen's Flatsedge,https://www.inaturalist.org/observations/42734337,"20.667515,-156.0516766667",NA,NA,ekoberle,Haleakala National Park,HALE,6915
2022-12-31T08:57:13-10:00,2022-12-29 10:06:24,Ardisia elliptica,species,shoebutton Ardisia,https://www.inaturalist.org/observations/145520745,"19.4002296243,-155.2825423703",NA,4392,ajallday,Hawaii Volcanoes National Park,HAVO,7099
2022-12-30T13:07:03-10:00,2022/12/02 12:37 PM,Spermacoce prostrata,species,Prostrate False Buttonweed,https://www.inaturalist.org/observations/145460348,"19.4227027778,-155.2563777778",NA,5,jimirob1,Hawaii Volcanoes National Park,HAVO,7133
2022-12-23T10:16:57-10:00,2022-12-23 10:16:31-10:00,Plantago asiatica,species,Asian plantain,https://www.inaturalist.org/observations/144939788,"19.4163816422,-155.2429149115",NA,10,ericlopresti,Hawaii Volcanoes National Park,HAVO,7170
2022-12-23T08:40:12-10:00,2022-12-23 08:39:51-10:00,Plantago asiatica,species,Asian plantain,https://www.inaturalist.org/observations/144935486,"19.4294229197,-155.257097846",NA,5,ericlopresti,Hawaii Volcanoes National Park,HAVO,7175
